Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio
mask.tif,1,1,286,122,268,58.2842712474619,19.86450238174779,17.206712621792377,0.9913840255116857,1.154462378629449
mask.tif,1,2,936,124,228,55.11269837220809,18.914373085588423,15.426478982035068,0.9432815955333343,1.2260978741561952
mask.tif,1,3,687,64,313,64.52691193458118,21.17824891497443,18.849051212377077,0.9446532834365724,1.1235710846319895
mask.tif,1,4,290,234,219,52.87005768508881,17.40250142742241,16.033273942759802,0.9845423689154175,1.0853991199520991
mask.tif,1,5,920,154,164,44.384776310850235,14.606021003025244,14.2878631039519,1.0461299627246643,1.0222677034878187
mask.tif,1,6,968,98,236,56.87005768508881,20.04880348776819,15.021724298998327,0.9169687376363183,1.3346539377709838
mask.tif,1,7,297,354,281,60.8700576850888,19.855196343177123,18.044006635196705,0.9530347958722276,1.1003762492775582
mask.tif,1,8,309,184,260,58.04163056034261,20.850213086474437,15.890824975142799,0.9698487332711991,1.3120912928743067
mask.tif,1,9,912,416,201,50.04163056034261,16.37678599005795,15.62816949151814,1.0086558618036638,1.0479017391605656
mask.tif,1,10,268,110,243,55.698484809834994,18.19297426300023,17.03056840737329,0.9843042845907012,1.0682540845274244
mask.tif,1,11,992,259,220,53.45584412271571,17.697635415356746,15.85364827145563,0.9674803678480023,1.1163131105425874
mask.tif,1,12,217,420,282,61.11269837220809,19.97840949463704,18.001263537796664,0.948846701856982,1.1098337320982512
mask.tif,1,13,224,112,239,54.87005768508881,17.796938988433848,17.107209398916734,0.9975551875845329,1.040318065526268
mask.tif,1,14,211,134,252,57.4558441227157,20.39735635341917,15.778065467171974,0.9592724806193837,1.2927666193208633
mask.tif,1,15,333,176,248,56.87005768508881,19.776364571054053,15.9764796420019,0.9635942666686734,1.2378424417768679
mask.tif,1,16,144,93,276,61.35533905932738,21.760422345464878,16.161626002131502,0.9213279050786839,1.3464253128116546
mask.tif,1,17,911,172,243,56.2842712474619,19.993025818349185,15.492505021218028,0.9639223339615189,1.2904966492486136
mask.tif,1,18,731,998,324,65.35533905932738,21.257032437589714,19.427126014965157,0.9532190872060072,1.0941933676249866
mask.tif,1,19,198,322,251,57.4558441227157,20.286578863219074,15.789899508840284,0.955465843791529,1.284782012188313
mask.tif,1,20,193,82,220,54.2842712474619,18.1536784800729,15.457496743522944,0.9381764367959061,1.1744255089479299
mask.tif,1,21,280,346,230,54.04163056034261,19.783272379403034,14.83184567913527,0.9896481373929091,1.3338375282068362
mask.tif,1,22,288,296,219,52.04163056034261,17.909975026950313,15.607070849728771,1.016136819369864,1.1475551818400032
mask.tif,1,23,186,377,210,51.21320343559643,16.8625568035691,15.943344456799965,1.0061558909782746,1.0576549261204153
mask.tif,1,24,453,233,289,61.698484809834994,21.434511930447243,17.31069820414074,0.954022701797299,1.238223419857212
mask.tif,1,25,766,103,425,76.18376618407356,28.052057266275572,19.294059004973047,0.9201823889854415,1.4539220212317765
mask.tif,1,26,262,235,197,49.21320343559643,16.53589985200506,15.158987965343094,1.022145731145796,1.0908313859612462
mask.tif,1,27,317,374,279,59.698484809834994,20.867500458603434,17.021514085619813,0.9837561268413856,1.2259485468588722
mask.tif,1,28,973,120,219,54.2842712474619,16.873662001997825,16.552667969114495,0.9339119984468338,1.0193922836779106
mask.tif,1,29,938,172,193,49.45584412271571,17.28448588504381,14.244770681508244,0.9915895362964104,1.2133916558924709
mask.tif,1,30,283,263,228,55.11269837220809,17.869046181304853,16.28870762840049,0.9432815955333343,1.0970204996588515
mask.tif,1,31,1015,233,228,54.87005768508881,19.4570300038777,14.93969123903527,0.9516426057291778,1.3023716282060283
mask.tif,1,32,262,347,198,50.04163056034262,17.60177325037827,14.330604755599996,0.9936012967021165,1.2282645115517539
mask.tif,1,33,156,330,259,58.2842712474619,19.78161423042377,16.688721097743496,0.9580912783862933,1.1853283492824664
mask.tif,1,34,364,162,256,57.4558441227157,19.83566824787169,16.446123436782138,0.9744990279308025,1.2060999252570825
mask.tif,1,35,208,186,277,60.2842712474619,20.495309688627014,17.269797938922256,0.957814930445274,1.1867718291269163
mask.tif,1,36,448,204,254,57.698484809834994,18.61890119447568,17.42807100951318,0.9587707222051789,1.0683282839685746
mask.tif,1,37,240,359,337,68.2842712474619,25.425514620743527,16.876916201124907,0.9082353623027105,1.5065260926666701
mask.tif,1,38,1014,194,178,49.21320343559643,17.527627832025587,12.956378027382517,0.9235631479388412,1.3528184956460836
mask.tif,1,39,200,405,264,58.8700576850888,21.08009517521689,15.976606253114793,0.9572488828096263,1.3194351066333079
mask.tif,1,40,269,289,203,52.04163056034262,17.388762110874293,14.889194881806665,0.9418985129318828,1.1678779308693104
mask.tif,1,41,237,150,161,44.384776310850235,15.439696194568976,13.27016659591932,1.0269934390162863,1.1634892510932608
mask.tif,1,42,197,117,275,60.52691193458118,20.122144616661657,17.420230003691866,0.9432906377652749,1.1551021204884881
mask.tif,1,43,314,140,235,56.87005768508881,20.222785921903483,14.813804925929078,0.913083276883622,1.3651311073029517
mask.tif,1,44,252,124,253,56.87005768508881,19.78749973950569,16.30528767369817,0.9830215704321549,1.2135633627258615
mask.tif,1,45,178,361,246,56.87005768508881,20.534075498475563,15.314983386355335,0.9558233451632809,1.3407834001811652
mask.tif,1,46,953,117,191,50.04163056034261,17.711574253539332,13.732260027177476,0.9584739781318398,1.2897785374356738
mask.tif,1,47,157,215,354,70.18376618407356,24.373180113322128,18.579758758955197,0.9031082030105189,1.3118135940045281
mask.tif,1,48,378,222,192,50.04163056034261,18.42887708476534,13.261810635771251,0.9634921664990223,1.389619984096055
mask.tif,1,49,296,377,277,61.698484809834994,22.64399929921576,15.62979252836402,0.9144093024147122,1.4487715852992147
mask.tif,1,50,1020,336,162,48.72792206135786,19.29880972509413,11.131466562320181,0.8573716024224223,1.7337167225044958
mask.tif,1,51,409,177,288,61.698484809834994,22.039053563926846,16.708668901595768,0.9507215851820835,1.3190191088065666
mask.tif,1,52,178,248,250,57.45584412271571,19.347975036615615,16.543784995656193,0.9516592069636739,1.1695011172894052
mask.tif,1,53,270,182,168,46.04163056034262,16.522487440435597,12.976279359439205,0.9959046365521114,1.2732838884527258
mask.tif,1,54,211,153,237,56.62741699796952,20.555604516740036,14.730377099389369,0.9287625722844317,1.395456774666831
mask.tif,1,55,988,102,282,61.45584412271571,22.185046586513135,16.194816323212265,0.9382802951583118,1.3698856562340251
mask.tif,1,56,157,107,252,57.45584412271571,21.36395693817675,15.016043776611038,0.9592724806193834,1.4227420521677758
mask.tif,1,57,625,448,269,64.5269119345812,25.390306200076793,13.584147859084498,0.8118585726659356,1.8691129148080379
mask.tif,1,58,422,237,248,56.87005768508881,20.27607437744198,15.641343276552929,0.9635942666686734,1.296312856187788
mask.tif,1,59,435,220,195,50.04163056034261,16.865249760666078,14.762655590475665,0.9785467316005694,1.1424265544436958
mask.tif,1,60,260,309,283,60.8700576850888,19.39119675172539,18.70384927339141,0.9598179616791475,1.0367489851039282
mask.tif,1,61,823,913,304,63.11269837220809,23.027947684446115,16.79989004421799,0.9590692133445031,1.3707201430387714
mask.tif,1,62,948,189,180,48.62741699796952,16.863467975215436,13.611351143352703,0.9565770709465284,1.2389268190653469
mask.tif,1,63,888,403,341,70.76955262170047,27.954074555290884,15.54652112495987,0.8556011166046003,1.798091954502332
mask.tif,1,64,255,140,163,45.21320343559643,15.390589047111519,13.487429486073609,1.001998130205084,1.1411061731965315
mask.tif,1,65,152,312,243,57.45584412271571,21.38859228492832,14.510747293770503,0.9250127491686911,1.473982824724023
mask.tif,1,66,346,395,265,58.87005768508881,20.862588189452865,16.20338614882911,0.9608748255475414,1.287544961147546
mask.tif,1,67,999,65,280,60.2842712474619,19.39519160938129,18.439919307525155,0.9681883773454033,1.0518045814585695
mask.tif,1,68,146,293,262,59.45584412271572,21.148917573711156,15.800273398290326,0.9313695960967578,1.338515925680095
mask.tif,1,69,158,596,356,69.94112549695429,24.686274426212684,18.477856553625507,0.9145229920246686,1.33599231894508
mask.tif,1,70,171,78,262,58.2842712474619,21.32060933138399,15.63702399917422,0.9691888607614242,1.3634697582167756
mask.tif,1,71,258,263,161,45.21320343559643,16.05530489719784,12.78795989482636,0.9897036746197456,1.255501661660149
mask.tif,1,72,252,390,141,41.79898987322333,13.860108152613376,12.983505395674623,1.0141388110178842,1.0675166474864939
mask.tif,1,73,981,63,219,53.698484809834994,18.681636482782253,14.971132218184797,0.9543988684776153,1.2478439312753156
mask.tif,1,74,325,398,300,63.698484809834994,22.529314041688206,16.968455960984777,0.9291223665488564,1.3277173888708198
mask.tif,1,75,635,458,222,55.4558441227157,21.24209398705326,13.352875840795287,0.9071272177629187,1.5908253952422056
mask.tif,1,76,306,422,218,53.698484809834994,19.338108743951338,14.365355850117517,0.9500408827768042,1.3461628758603388
mask.tif,1,77,50,578,314,68.76955262170047,24.571757721517514,17.22245620401433,0.8343477785478053,1.4267278389588913
mask.tif,1,78,1004,47,285,62.2842712474619,21.109281762391895,17.32798969475703,0.9232045777043107,1.2182187394062787
