2.5,3
7.5,1
12.5,4
17.5,1
22.5,0
27.5,2
32.5,0
37.5,0
42.5,1
47.5,0
52.5,1
57.5,1
62.5,1
67.5,2
72.5,1
77.5,0
82.5,5
87.5,8
92.5,6
97.5,10
102.5,6
107.5,13
112.5,15
117.5,14
122.5,9
127.5,8
132.5,10
137.5,9
142.5,4
147.5,8
152.5,4
157.5,2
162.5,4
167.5,0
172.5,2
177.5,0
