111.67
121.29
115.1
122.3
118.3
125.84
111.34
144.73
114.33
102.91
105.26
107.93
106.5
109.27
107.3
116.57
107.97
122.81
113.2
108.8
126.87
122.09
108.43
114.68
105.38
121.46
111.68
114.9
116.57
119.98
80.166
106.7
94.128
102.33
115.08
117.41
153.43
121.26
114.9
144.46
158.5
99.462
105.26
107.2
101.63
0
111.5
102.34
105.95
88.264
91.909
95.001
6.3402
171.87
88.568
90
6.4831
51.766
6.0725
59.859
29.249
37.333
63.435
32.152
45
48.013
11.976
81.254
171.47
171.12
15.945
35.803
68.199
60.524
21.595
24.305
45.39
35.538
51.843
67.521
175.31
71.565
47.951
88.075
44.397
83.991
56.31
50.042
88.727
53.471
72.962
71.03
56.768
52.765
